seller_id,signup_date,account_type,country,primary_category,kyc_verified,num_bank_accounts
S00982,2026-08-06,individual,US,electronics,False,1
S00983,2023-02-25,individual,US,fashion_vintage,True,1
S00984,2023-12-26,individual,AU,sneakers_streetwear,True,1
S00985,2026-08-01,individual,CA,fashion_vintage,True,1
S00986,2024-08-23,individual,US,fashion_vintage,True,1
S00987,2024-04-20,individual,AU,electronics,True,2
S00988,2023-12-22,individual,FR,cards_collectibles,True,1
S00989,2026-08-17,individual,US,cards_collectibles,True,1
S00990,2021-12-19,business,CA,fashion_vintage,False,1
S00991,2023-10-11,individual,US,electronics,True,1
S00992,2026-03-13,individual,US,fashion_vintage,True,2
S00993,2022-04-12,individual,US,sneakers_streetwear,True,2
S00994,2025-07-09,individual,US,cards_collectibles,True,1
S00995,2022-04-29,individual,US,sneakers_streetwear,True,1
S00996,2020-05-25,individual,US,sneakers_streetwear,True,1
S00997,2019-12-23,individual,US,sneakers_streetwear,True,1
S00998,2022-01-16,individual,US,sneakers_streetwear,False,1
S00999,2023-02-21,individual,US,electronics,True,1
S01000,2023-10-08,individual,US,fashion_vintage,False,1
S01001,2022-11-16,business,US,fashion_vintage,True,1
S01002,2020-09-04,individual,US,fashion_vintage,True,2
S01003,2024-07-10,individual,US,sneakers_streetwear,True,1
S01004,2024-06-13,individual,US,fashion_vintage,True,1
S01005,2024-04-08,individual,US,electronics,False,1
S01006,2021-07-16,individual,US,fashion_vintage,True,1
S01007,2022-08-28,individual,US,fashion_vintage,True,1
S01008,2025-10-20,individual,US,fashion_vintage,True,1
S01009,2021-10-21,individual,US,watches_jewelry_luxury,True,1
S01010,2025-08-31,individual,US,fashion_vintage,True,2
S01011,2021-01-22,individual,US,sneakers_streetwear,True,3
S01012,2024-01-21,business,US,sneakers_streetwear,True,2
S01013,2026-08-09,individual,US,watches_jewelry_luxury,False,1
S01014,2022-09-03,individual,US,watches_jewelry_luxury,True,1
S01015,2020-02-24,individual,US,watches_jewelry_luxury,True,1
S01016,2023-07-08,individual,US,fashion_vintage,True,1
S01017,2022-01-11,individual,US,fashion_vintage,True,1
S01018,2022-09-26,individual,US,fashion_vintage,True,1
S01019,2020-01-30,individual,US,sneakers_streetwear,True,1
S01020,2020-07-10,individual,GB,fashion_vintage,True,1
S01021,2025-07-25,individual,US,cards_collectibles,True,1
S01022,2025-02-11,individual,US,fashion_vintage,True,1
S01023,2025-11-10,individual,US,fashion_vintage,True,3
S01024,2022-05-05,individual,US,sneakers_streetwear,True,1
S01025,2020-02-05,individual,US,cards_collectibles,True,1
S01026,2021-01-23,individual,US,fashion_vintage,True,2
S01027,2022-06-17,individual,US,fashion_vintage,True,1
S01028,2026-07-17,individual,US,watches_jewelry_luxury,False,1
S01029,2021-10-05,individual,US,fashion_vintage,True,1
S01030,2019-11-20,individual,CA,electronics,False,1
S01031,2021-08-09,business,US,sneakers_streetwear,True,2
S01032,2025-10-29,individual,US,fashion_vintage,True,1
S01033,2024-09-08,individual,US,sneakers_streetwear,True,1
S01034,2021-01-03,individual,US,watches_jewelry_luxury,True,1
S01035,2020-09-09,individual,US,fashion_vintage,True,1
S01036,2023-07-27,individual,US,watches_jewelry_luxury,True,1
S01037,2025-05-17,business,US,fashion_vintage,True,1
S01038,2021-08-30,individual,AU,fashion_vintage,True,1
S01039,2025-11-13,individual,US,watches_jewelry_luxury,True,1
S01040,2023-02-05,individual,US,sneakers_streetwear,True,1
S01041,2021-05-22,individual,US,fashion_vintage,True,2
S01042,2024-03-22,individual,US,fashion_vintage,True,1
S01043,2025-01-29,individual,US,fashion_vintage,True,3
S01044,2024-05-22,individual,US,fashion_vintage,True,1
S01045,2024-12-22,individual,GB,fashion_vintage,True,1
S01046,2024-04-10,individual,US,fashion_vintage,True,2
S01047,2018-11-05,individual,US,watches_jewelry_luxury,True,1
S01048,2021-12-23,individual,US,sneakers_streetwear,True,1
S01049,2026-03-26,individual,US,fashion_vintage,True,1
S01050,2021-07-13,individual,CA,fashion_vintage,True,1
S01051,2021-02-23,individual,US,fashion_vintage,True,1
S01052,2026-02-15,individual,US,fashion_vintage,True,1
S01053,2023-06-09,individual,CA,sneakers_streetwear,True,1
S01054,2022-05-22,individual,US,fashion_vintage,True,1
S01055,2023-09-30,individual,US,watches_jewelry_luxury,True,1
S01056,2026-02-18,individual,US,sneakers_streetwear,False,1
S01057,2024-07-08,individual,AU,electronics,True,2
S01058,2021-10-25,individual,US,sneakers_streetwear,True,1
S01059,2024-04-21,individual,US,sneakers_streetwear,True,1
S01060,2021-09-15,individual,US,fashion_vintage,True,1
S01061,2026-01-31,individual,US,watches_jewelry_luxury,True,1
S01062,2026-03-26,business,US,watches_jewelry_luxury,True,1
S01063,2020-04-19,individual,DE,fashion_vintage,True,1
S01064,2024-03-23,individual,US,fashion_vintage,True,1
S01065,2026-06-22,individual,US,fashion_vintage,True,1
S01066,2026-03-06,individual,US,sneakers_streetwear,True,1
S01067,2020-04-12,individual,US,fashion_vintage,True,1
S01068,2023-09-08,individual,US,electronics,True,1
S01069,2019-09-19,individual,US,fashion_vintage,True,2
S01070,2019-10-03,individual,US,sneakers_streetwear,True,1
S01071,2023-02-19,individual,US,electronics,True,1
S01072,2020-04-27,individual,GB,fashion_vintage,False,1
S01073,2021-01-12,individual,US,fashion_vintage,True,1
S01074,2023-12-05,individual,DE,electronics,True,2
S01075,2023-03-05,individual,US,fashion_vintage,True,1
S01076,2021-01-28,individual,GB,fashion_vintage,True,1
S01077,2021-07-03,individual,US,watches_jewelry_luxury,True,1
S01078,2020-06-05,individual,CA,watches_jewelry_luxury,True,1
S01079,2019-12-26,individual,US,fashion_vintage,True,1
S01080,2023-05-02,business,DE,electronics,True,1
S01081,2026-06-29,individual,US,fashion_vintage,True,1
S01082,2025-07-28,individual,US,electronics,True,1
S01083,2026-07-25,individual,US,electronics,True,1
S01084,2021-09-20,business,US,fashion_vintage,True,1
S01085,2025-03-12,individual,US,fashion_vintage,True,1
S01086,2023-01-05,individual,US,fashion_vintage,True,1
S01087,2020-02-21,individual,US,fashion_vintage,True,1
S01088,2022-06-21,individual,US,electronics,True,1
S01089,2023-01-07,business,US,cards_collectibles,True,2
S01090,2022-05-14,individual,AU,fashion_vintage,True,1
S01091,2021-04-08,individual,US,sneakers_streetwear,False,1
S01092,2020-01-06,individual,US,electronics,True,1
S01093,2023-07-26,individual,US,electronics,True,1
S01094,2020-02-01,individual,US,sneakers_streetwear,True,2
S01095,2024-10-25,individual,US,sneakers_streetwear,True,1
S01096,2023-07-12,business,CA,fashion_vintage,True,1
S01097,2026-02-26,individual,GB,fashion_vintage,False,1
S01098,2025-02-06,individual,US,fashion_vintage,True,1
S01099,2026-06-25,individual,US,fashion_vintage,True,1
S01100,2023-09-23,individual,GB,sneakers_streetwear,True,1
S01101,2025-05-21,individual,US,cards_collectibles,False,1
S01102,2025-04-22,individual,US,fashion_vintage,True,3
S01103,2026-04-11,individual,US,fashion_vintage,True,1
S01104,2026-05-01,individual,US,sneakers_streetwear,True,1
S01105,2025-08-27,business,US,cards_collectibles,True,1
S01106,2020-06-10,individual,US,cards_collectibles,False,1
S01107,2019-12-19,individual,US,cards_collectibles,True,1
S01108,2023-04-25,individual,GB,fashion_vintage,True,1
S01109,2026-03-14,individual,US,watches_jewelry_luxury,False,1
S01110,2023-11-11,individual,US,sneakers_streetwear,True,1
S01111,2025-03-23,individual,DE,fashion_vintage,True,1
S01112,2024-10-01,individual,US,sneakers_streetwear,True,1
S01113,2020-01-08,individual,US,electronics,True,1
S01114,2026-04-20,individual,US,cards_collectibles,True,1
S01115,2024-11-19,individual,US,fashion_vintage,True,1
S01116,2023-02-28,individual,US,fashion_vintage,True,1
S01117,2025-12-07,individual,US,fashion_vintage,False,1
S01118,2021-11-26,individual,US,fashion_vintage,True,1
S01119,2022-07-16,individual,US,electronics,True,1
S01120,2024-10-26,individual,US,watches_jewelry_luxury,True,1
S01121,2022-02-23,individual,US,sneakers_streetwear,True,1
S01122,2020-04-07,individual,DE,watches_jewelry_luxury,True,1
S01123,2025-01-07,individual,US,fashion_vintage,True,1
S01124,2020-05-16,individual,US,watches_jewelry_luxury,True,1
S01125,2021-04-24,individual,US,watches_jewelry_luxury,True,1
S01126,2023-02-22,individual,US,electronics,True,1
S01127,2022-03-22,individual,US,watches_jewelry_luxury,True,1
S01128,2019-12-23,individual,US,fashion_vintage,True,1
S01129,2020-05-03,individual,US,electronics,True,1
S01130,2023-03-21,individual,US,fashion_vintage,True,1
S01131,2025-11-05,individual,US,watches_jewelry_luxury,True,1
S01132,2026-04-06,individual,US,sneakers_streetwear,True,1
S01133,2022-06-29,individual,US,sneakers_streetwear,True,1
S01134,2022-10-11,individual,US,fashion_vintage,True,1
S01135,2021-04-20,individual,US,fashion_vintage,True,1
S01136,2020-09-23,individual,US,fashion_vintage,True,1
S01137,2023-03-12,business,US,fashion_vintage,True,1
S01138,2022-09-23,individual,US,fashion_vintage,True,1
S01139,2021-01-12,individual,US,fashion_vintage,True,3
S01140,2020-03-23,individual,US,electronics,True,1
S01141,2024-06-23,individual,US,watches_jewelry_luxury,True,1
S01142,2025-07-03,individual,US,sneakers_streetwear,True,1
S01143,2022-02-01,individual,US,fashion_vintage,True,3
S01144,2024-12-21,business,US,fashion_vintage,True,1
S01145,2024-12-30,individual,US,electronics,True,1
S01146,2020-03-18,individual,US,fashion_vintage,True,1
S01147,2025-11-23,individual,US,watches_jewelry_luxury,True,1
S01148,2025-10-29,individual,US,fashion_vintage,True,1
S01149,2022-04-26,individual,US,fashion_vintage,True,3
S01150,2023-03-24,individual,US,fashion_vintage,False,1
S01151,2026-07-20,individual,US,electronics,True,1
S01152,2022-12-16,individual,CA,fashion_vintage,True,1
S01153,2022-05-02,individual,US,cards_collectibles,True,1
S01154,2019-12-06,individual,CA,fashion_vintage,True,1
S01155,2023-09-13,individual,US,electronics,True,1
S01156,2021-06-21,individual,US,electronics,True,2
S01157,2025-08-20,business,FR,fashion_vintage,True,1
S01158,2020-04-03,individual,US,watches_jewelry_luxury,True,2
S01159,2021-01-19,business,US,sneakers_streetwear,False,1
S01160,2021-05-25,business,GB,fashion_vintage,True,1
S01161,2021-03-31,individual,US,fashion_vintage,True,1
S01162,2025-08-28,individual,FR,sneakers_streetwear,True,1
S01163,2020-07-18,individual,US,fashion_vintage,True,2
S01164,2024-10-11,individual,AU,fashion_vintage,True,1
S01165,2022-02-11,individual,US,fashion_vintage,False,1
S01166,2023-01-06,individual,US,fashion_vintage,True,1
S01167,2022-03-05,individual,US,cards_collectibles,True,1
S01168,2021-12-10,individual,GB,electronics,True,1
S01169,2024-01-13,individual,US,fashion_vintage,True,1
S01170,2025-05-01,business,US,electronics,True,1
S01171,2025-09-10,individual,US,sneakers_streetwear,True,1
S01172,2024-01-24,individual,US,watches_jewelry_luxury,True,1
S01173,2024-01-13,individual,US,watches_jewelry_luxury,True,1
S01174,2021-05-07,individual,CA,fashion_vintage,True,1
S01175,2025-05-10,individual,US,cards_collectibles,True,1
S01176,2024-07-20,individual,US,fashion_vintage,True,2
S01177,2023-06-10,individual,DE,fashion_vintage,True,1
S01178,2020-08-29,individual,US,cards_collectibles,True,1
S01179,2025-04-22,individual,US,fashion_vintage,True,1
S01180,2024-06-22,individual,GB,fashion_vintage,True,1
S01181,2020-03-01,individual,US,electronics,True,1
S01182,2025-12-01,individual,US,watches_jewelry_luxury,True,1
S01183,2024-12-09,business,US,sneakers_streetwear,True,1
S01184,2022-03-28,individual,US,fashion_vintage,True,1
S01185,2022-02-11,individual,US,fashion_vintage,True,2
S01186,2021-08-23,individual,US,watches_jewelry_luxury,True,2
S01187,2020-01-03,individual,US,fashion_vintage,True,1
S01188,2022-03-24,individual,US,fashion_vintage,True,1
S01189,2023-02-19,individual,US,cards_collectibles,True,1
S01190,2022-10-15,individual,US,electronics,True,1
S01191,2025-07-16,individual,DE,watches_jewelry_luxury,True,1
S01192,2020-06-29,individual,US,fashion_vintage,True,1
S01193,2023-04-25,individual,US,watches_jewelry_luxury,True,1
S01194,2021-01-08,individual,US,sneakers_streetwear,True,1
S01195,2021-09-13,individual,US,fashion_vintage,True,1
S01196,2022-06-15,business,US,fashion_vintage,True,1
S01197,2021-05-20,individual,US,fashion_vintage,False,2
S01198,2023-04-08,individual,AU,sneakers_streetwear,True,1
S01199,2023-08-28,individual,US,fashion_vintage,True,1
S01200,2025-12-04,individual,GB,fashion_vintage,True,1
S01201,2024-09-25,individual,US,watches_jewelry_luxury,True,1
S01202,2022-03-02,individual,US,fashion_vintage,True,1
S01203,2022-08-02,individual,US,fashion_vintage,False,1
S01204,2021-12-07,individual,US,sneakers_streetwear,True,2
S01205,2022-09-16,individual,US,fashion_vintage,True,2
S01206,2021-06-25,individual,US,fashion_vintage,True,1
S01207,2024-06-10,individual,US,fashion_vintage,True,1
S01208,2019-10-19,individual,US,fashion_vintage,True,1
S01209,2024-08-02,individual,US,electronics,True,1
S01210,2024-04-10,individual,US,electronics,False,2
S01211,2024-07-18,individual,US,watches_jewelry_luxury,True,1
S01212,2025-08-21,individual,US,fashion_vintage,True,1
S01213,2024-01-22,business,US,sneakers_streetwear,True,3
S01214,2022-10-27,individual,CA,watches_jewelry_luxury,True,1
S01215,2022-05-17,business,US,sneakers_streetwear,True,1
S01216,2024-02-07,individual,DE,sneakers_streetwear,True,1
S01217,2025-09-01,individual,US,sneakers_streetwear,True,2
S01218,2026-07-22,individual,US,sneakers_streetwear,False,2
S01219,2019-10-30,individual,GB,watches_jewelry_luxury,True,1
S01220,2022-04-05,individual,US,sneakers_streetwear,True,1
S01221,2022-03-05,individual,US,fashion_vintage,True,1
S01222,2021-09-16,individual,US,cards_collectibles,False,1
S01223,2024-01-28,individual,CA,fashion_vintage,True,1
S01224,2021-03-30,individual,US,sneakers_streetwear,True,1
S01225,2020-10-16,individual,US,fashion_vintage,True,1
S01226,2024-12-28,individual,US,sneakers_streetwear,True,1
S01227,2025-02-04,individual,US,cards_collectibles,True,1
S01228,2020-12-18,business,US,sneakers_streetwear,True,1
S01229,2023-05-06,business,US,electronics,True,1
S01230,2026-05-13,individual,US,fashion_vintage,True,1
S01231,2024-05-10,individual,US,electronics,True,1
S01232,2026-05-06,individual,US,electronics,True,1
S01233,2022-02-06,individual,US,fashion_vintage,True,1
S01234,2023-07-06,individual,US,electronics,True,1
S01235,2023-08-26,individual,US,fashion_vintage,True,1
S01236,2020-08-03,individual,US,fashion_vintage,True,3
S01237,2020-11-18,individual,US,fashion_vintage,True,1
S01238,2023-08-05,individual,DE,fashion_vintage,False,1
S01239,2024-02-04,individual,US,cards_collectibles,True,1
S01240,2024-07-01,individual,US,fashion_vintage,False,1
S01241,2020-08-11,individual,CA,watches_jewelry_luxury,True,1
S01242,2026-01-04,individual,US,electronics,True,1
S01243,2019-12-17,business,US,fashion_vintage,True,1
S01244,2021-06-25,individual,US,fashion_vintage,True,1
S01245,2021-12-28,individual,CA,electronics,False,1
S01246,2019-11-21,individual,US,fashion_vintage,True,1
S01247,2023-12-14,individual,US,fashion_vintage,True,1
S01248,2022-05-02,individual,CA,fashion_vintage,True,2
S01249,2025-08-13,individual,US,electronics,True,1
S01250,2024-03-29,individual,US,fashion_vintage,True,1
S01251,2022-08-23,individual,US,electronics,True,1
S01252,2020-05-30,individual,DE,electronics,True,1
S01253,2021-07-24,individual,US,watches_jewelry_luxury,True,1
S01254,2020-09-09,individual,US,fashion_vintage,True,1
S01255,2019-10-04,individual,US,cards_collectibles,True,1
S01256,2021-01-23,individual,US,electronics,True,1
S01257,2023-10-15,business,US,fashion_vintage,True,2
S01258,2019-11-23,individual,US,sneakers_streetwear,True,1
S01259,2026-08-11,individual,US,watches_jewelry_luxury,False,1
S01260,2023-02-02,individual,US,fashion_vintage,True,3
S01261,2022-03-07,individual,US,fashion_vintage,True,1
S01262,2021-12-27,individual,US,fashion_vintage,True,1
S01263,2022-12-12,individual,GB,fashion_vintage,True,2
S01264,2022-05-07,individual,US,fashion_vintage,True,1
S01265,2021-10-12,individual,CA,fashion_vintage,True,1
S01266,2019-10-19,individual,US,fashion_vintage,True,1
S01267,2022-06-07,individual,US,fashion_vintage,True,1
S01268,2023-03-29,individual,US,fashion_vintage,True,1
S01269,2020-05-05,individual,US,fashion_vintage,True,1
S01270,2026-02-12,individual,US,sneakers_streetwear,False,1
S01271,2021-07-03,business,US,electronics,False,1
S01272,2024-05-07,business,CA,fashion_vintage,True,1
S01273,2023-11-19,individual,US,cards_collectibles,True,3
S01274,2025-03-31,individual,US,fashion_vintage,True,1
S01275,2022-03-18,individual,US,fashion_vintage,True,1
S01276,2025-10-25,individual,US,cards_collectibles,True,3
S01277,2021-10-26,individual,US,fashion_vintage,True,2
S01278,2022-02-24,individual,US,watches_jewelry_luxury,True,2
S01279,2024-08-15,individual,US,fashion_vintage,True,3
S01280,2020-12-14,individual,US,cards_collectibles,True,1
S01281,2020-03-30,business,US,fashion_vintage,True,1
S01282,2020-04-07,individual,US,fashion_vintage,True,1
S01283,2023-03-28,individual,US,watches_jewelry_luxury,True,1
S01284,2024-11-26,individual,US,watches_jewelry_luxury,True,1
S01285,2025-04-13,individual,US,sneakers_streetwear,True,1
S01286,2020-08-31,individual,CA,fashion_vintage,True,1
S01287,2020-06-09,individual,AU,fashion_vintage,True,1
S01288,2019-11-02,individual,US,fashion_vintage,True,1
S01289,2023-08-31,individual,US,electronics,True,1
S01290,2022-07-12,individual,US,sneakers_streetwear,True,2
S01291,2022-04-30,individual,US,fashion_vintage,True,1
S01292,2020-12-15,individual,CA,sneakers_streetwear,True,1
S01293,2021-01-26,individual,DE,sneakers_streetwear,False,1
S01294,2023-10-22,individual,US,fashion_vintage,True,1
S01295,2025-02-17,individual,US,sneakers_streetwear,True,1
S01296,2024-01-31,individual,US,electronics,True,1
S01297,2024-02-19,individual,US,sneakers_streetwear,True,1
S01298,2020-07-08,individual,AU,electronics,True,1
S01299,2019-10-19,individual,CA,sneakers_streetwear,True,1
S01300,2020-11-20,individual,US,fashion_vintage,True,1
S01301,2024-11-08,individual,US,fashion_vintage,True,1
S01302,2025-03-06,individual,US,cards_collectibles,True,1
S01303,2021-08-22,individual,US,fashion_vintage,True,1
S01304,2023-10-31,individual,US,fashion_vintage,True,1
S01305,2020-07-31,individual,US,fashion_vintage,True,1
S01306,2024-12-30,individual,US,sneakers_streetwear,True,1
S01307,2024-01-07,individual,CA,electronics,True,1
S01308,2025-02-07,individual,US,electronics,True,1
S01309,2025-03-16,individual,US,fashion_vintage,True,1
S01310,2021-08-15,individual,US,electronics,True,1
S01311,2020-03-03,business,US,sneakers_streetwear,True,1
S01312,2024-10-19,individual,US,sneakers_streetwear,True,2
S01313,2019-12-15,individual,US,watches_jewelry_luxury,True,1
S01314,2026-04-24,individual,US,cards_collectibles,True,1
S01315,2023-12-26,individual,US,sneakers_streetwear,True,2
S01316,2024-01-07,business,US,fashion_vintage,True,1
S01317,2020-05-15,individual,US,watches_jewelry_luxury,True,1
S01318,2024-11-26,individual,US,electronics,True,1
S01319,2024-05-02,individual,US,sneakers_streetwear,True,1
S01320,2020-01-30,individual,US,fashion_vintage,True,1
S01321,2020-08-25,individual,US,watches_jewelry_luxury,True,1
S01322,2025-01-15,individual,US,fashion_vintage,True,2
S01323,2022-08-12,business,US,watches_jewelry_luxury,True,1
S01324,2023-02-07,individual,GB,electronics,True,2
S01325,2020-04-20,individual,US,cards_collectibles,False,3
S01326,2025-04-22,individual,US,sneakers_streetwear,True,1
S01327,2026-02-23,individual,US,cards_collectibles,False,1
S01328,2026-07-07,individual,US,electronics,True,1
S01329,2023-01-13,individual,US,cards_collectibles,False,1
S01330,2025-01-25,individual,US,fashion_vintage,False,2
S01331,2025-04-02,individual,CA,fashion_vintage,True,1
S01332,2022-08-23,individual,US,cards_collectibles,True,1
S01333,2025-04-29,individual,US,fashion_vintage,True,1
S01334,2021-10-13,individual,US,cards_collectibles,True,1
S01335,2025-07-08,individual,US,electronics,True,2
S01336,2022-11-22,individual,US,sneakers_streetwear,True,1
S01337,2023-09-15,individual,US,watches_jewelry_luxury,True,1
S01338,2024-02-16,individual,US,fashion_vintage,True,1
S01339,2020-06-16,individual,US,electronics,True,1
S01340,2025-05-13,individual,US,sneakers_streetwear,True,1
S01341,2026-05-15,individual,US,fashion_vintage,True,1
S01342,2025-03-28,individual,US,cards_collectibles,True,1
S01343,2020-04-12,individual,US,sneakers_streetwear,True,1
S01344,2026-05-02,individual,US,electronics,False,1
S01345,2025-02-05,individual,CA,sneakers_streetwear,True,1
S01346,2024-11-06,individual,US,fashion_vintage,True,1
S01347,2021-02-25,individual,DE,sneakers_streetwear,True,1
S01348,2023-10-19,individual,US,fashion_vintage,True,1
S01349,2023-10-16,individual,US,cards_collectibles,True,1
S01350,2023-02-04,individual,GB,cards_collectibles,True,2
S01351,2023-03-05,individual,US,sneakers_streetwear,True,1
S01352,2021-05-10,individual,US,electronics,True,1
S01353,2021-04-11,individual,US,electronics,True,2
S01354,2019-09-25,individual,US,electronics,True,1
S01355,2021-02-01,business,CA,fashion_vintage,True,1
S01356,2024-07-28,individual,DE,sneakers_streetwear,False,1
S01357,2025-08-01,individual,US,sneakers_streetwear,True,1
S01358,2022-10-20,individual,US,fashion_vintage,True,1
S01359,2024-10-03,individual,US,sneakers_streetwear,True,1
S01360,2023-11-10,individual,US,fashion_vintage,True,1
S01361,2021-06-02,business,US,fashion_vintage,True,1
S01362,2025-09-21,individual,CA,fashion_vintage,True,2
S01363,2024-10-14,individual,US,watches_jewelry_luxury,True,2
S01364,2025-11-02,individual,US,fashion_vintage,True,1
S01365,2021-09-25,individual,US,cards_collectibles,True,1
S01366,2022-06-15,individual,US,fashion_vintage,True,1
S01367,2024-06-05,individual,US,fashion_vintage,True,1
S01368,2024-01-21,individual,US,sneakers_streetwear,True,1
S01369,2023-10-18,individual,US,watches_jewelry_luxury,True,1
S01370,2021-01-30,individual,US,fashion_vintage,True,1
S01371,2023-02-01,individual,US,cards_collectibles,True,1
S01372,2021-12-24,individual,US,fashion_vintage,True,1
S01373,2023-01-20,individual,AU,sneakers_streetwear,True,1
S01374,2021-04-24,individual,US,fashion_vintage,True,1
S01375,2025-11-09,individual,US,watches_jewelry_luxury,True,2
S01376,2022-09-20,individual,US,sneakers_streetwear,True,1
S01377,2020-06-30,individual,US,fashion_vintage,True,1
S01378,2024-05-02,individual,US,sneakers_streetwear,True,1
S01379,2025-03-06,individual,US,cards_collectibles,True,1
S01380,2024-10-06,individual,CA,electronics,True,1
S01381,2022-10-15,individual,US,sneakers_streetwear,True,1
S01382,2024-06-03,individual,US,watches_jewelry_luxury,True,1
S01383,2022-01-15,individual,AU,electronics,False,1
S01384,2022-04-24,individual,AU,fashion_vintage,True,1
S01385,2021-02-09,individual,AU,watches_jewelry_luxury,True,2
S01386,2024-11-04,individual,US,electronics,True,1
S01387,2025-09-22,individual,US,sneakers_streetwear,True,1
S01388,2022-06-08,individual,US,electronics,True,1
S01389,2020-02-18,individual,US,fashion_vintage,True,2
S01390,2022-06-12,individual,US,electronics,True,1
S01391,2024-02-29,individual,US,electronics,False,2
S01392,2024-11-22,individual,US,watches_jewelry_luxury,True,1
S01393,2025-07-11,individual,US,cards_collectibles,True,1
S01394,2023-03-17,individual,US,fashion_vintage,True,1
S01395,2026-07-17,individual,US,electronics,True,1
S01396,2020-03-24,individual,US,watches_jewelry_luxury,True,1
S01397,2020-08-18,individual,US,electronics,True,1
S01398,2020-10-06,individual,US,watches_jewelry_luxury,True,1
S01399,2019-11-22,individual,US,fashion_vintage,True,1
S01400,2020-02-08,individual,US,fashion_vintage,True,1
S01401,2019-10-14,business,CA,sneakers_streetwear,True,1
S01402,2024-02-25,individual,US,fashion_vintage,True,1
S01403,2022-02-04,individual,US,fashion_vintage,True,2
S01404,2024-10-18,individual,US,fashion_vintage,True,1
S01405,2022-07-17,individual,US,electronics,True,1
S01406,2020-07-08,individual,US,electronics,True,1
S01407,2025-11-28,individual,DE,watches_jewelry_luxury,True,2
S01408,2025-06-17,business,AU,electronics,True,1
S01409,2021-06-12,individual,US,electronics,True,2
S01410,2026-01-03,individual,US,sneakers_streetwear,True,1
S01411,2021-07-19,individual,US,sneakers_streetwear,True,1
S01412,2023-06-23,individual,US,electronics,True,1
S01413,2019-03-04,business,US,electronics,True,1
S01414,2020-04-09,individual,US,watches_jewelry_luxury,True,1
S01415,2026-07-13,individual,US,fashion_vintage,True,1
S01416,2023-09-18,business,US,fashion_vintage,True,1
S01417,2021-07-29,individual,US,fashion_vintage,True,1
S01418,2025-07-07,individual,US,sneakers_streetwear,True,1
S01419,2026-07-28,individual,US,sneakers_streetwear,True,1
S01420,2021-07-09,individual,US,fashion_vintage,True,1
S01421,2025-11-11,individual,US,fashion_vintage,True,1
S01422,2023-02-16,individual,GB,fashion_vintage,True,1
S01423,2026-04-16,individual,US,electronics,True,1
S01424,2020-09-14,individual,US,fashion_vintage,True,1
S01425,2023-07-08,individual,DE,fashion_vintage,True,1
S01426,2024-07-17,individual,US,fashion_vintage,True,1
S01427,2021-02-02,individual,US,electronics,True,1
S01428,2024-06-24,business,US,watches_jewelry_luxury,True,1
S01429,2025-04-26,individual,US,fashion_vintage,True,1
S01430,2021-11-04,individual,US,sneakers_streetwear,True,1
S01431,2025-07-24,individual,US,cards_collectibles,True,1
S01432,2025-08-18,business,US,fashion_vintage,True,1
S01433,2022-02-07,individual,US,fashion_vintage,True,1
S01434,2024-09-12,individual,US,fashion_vintage,True,1
S01435,2025-01-08,individual,AU,watches_jewelry_luxury,True,1
S01436,2020-11-09,individual,US,cards_collectibles,True,1
S01437,2021-06-09,individual,US,sneakers_streetwear,True,2
S01438,2023-02-27,individual,CA,fashion_vintage,True,1
S01439,2023-07-07,individual,US,sneakers_streetwear,True,1
S01440,2025-05-31,individual,US,fashion_vintage,True,1
S01441,2025-10-13,individual,US,electronics,True,1
S01442,2022-06-07,individual,US,sneakers_streetwear,True,1
S01443,2024-08-04,individual,US,electronics,True,1
S01444,2021-01-16,individual,US,sneakers_streetwear,True,1
S01445,2023-09-20,individual,US,fashion_vintage,True,1
S01446,2023-11-08,individual,US,cards_collectibles,True,1
S01447,2023-04-09,individual,US,electronics,True,1
S01448,2023-12-17,individual,US,fashion_vintage,True,1
S01449,2022-05-17,individual,US,sneakers_streetwear,True,1
S01450,2019-09-28,individual,US,fashion_vintage,True,1
S01451,2022-09-24,individual,US,fashion_vintage,True,3
S01452,2022-07-04,business,US,fashion_vintage,True,1
S01453,2020-04-25,individual,US,sneakers_streetwear,True,1
S01454,2022-06-27,individual,US,fashion_vintage,True,1
S01455,2026-02-15,individual,US,sneakers_streetwear,True,1
S01456,2021-03-20,individual,US,cards_collectibles,True,1
S01457,2023-03-07,business,US,watches_jewelry_luxury,True,2
S01458,2026-02-27,individual,US,fashion_vintage,True,1
S01459,2026-02-19,individual,US,fashion_vintage,True,1
S01460,2021-09-19,individual,US,fashion_vintage,False,1
S01461,2022-08-11,individual,US,sneakers_streetwear,True,1
S01462,2026-07-24,individual,US,cards_collectibles,True,1
S01463,2025-09-26,individual,US,sneakers_streetwear,True,2
S01464,2024-07-10,individual,US,sneakers_streetwear,True,1
S01465,2023-07-27,individual,US,cards_collectibles,True,1
S01466,2020-11-03,business,US,fashion_vintage,True,2
S01467,2020-08-30,individual,US,sneakers_streetwear,True,1
S01468,2024-03-05,individual,US,sneakers_streetwear,True,1
S01469,2022-01-05,individual,US,fashion_vintage,True,1
S01470,2021-06-03,individual,US,sneakers_streetwear,True,1
S01471,2024-06-02,individual,GB,fashion_vintage,True,1
S01472,2026-03-05,individual,US,fashion_vintage,False,1
S01473,2023-01-28,individual,US,sneakers_streetwear,True,1
